"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ZOMATO","EQ","06-Jan-2023","56.20","56.20","56.40","54.95","55.45","55.25","55.49","30,272,416","1,679,960,851.10","83,526","14,451,309","47.74"
"ZOMATO","EQ","09-Jan-2023","55.25","56.00","57.25","55.75","55.95","56.00","56.14","35,490,334","1,992,521,286.10","76,741","20,455,711","57.64"
"ZOMATO","EQ","10-Jan-2023","56.00","56.00","56.15","53.80","55.05","54.70","55.03","45,966,335","2,529,641,455.20","77,842","26,288,939","57.19"
"ZOMATO","EQ","11-Jan-2023","54.70","55.00","56.15","54.10","54.45","54.35","55.04","32,626,665","1,795,671,978.30","92,639","14,959,268","45.85"
"ZOMATO","EQ","12-Jan-2023","54.35","54.70","55.00","52.95","53.90","53.75","53.83","38,856,261","2,091,747,306.05","93,275","18,553,697","47.75"
"ZOMATO","EQ","13-Jan-2023","53.75","54.10","54.50","53.05","53.45","53.25","53.54","38,735,350","2,073,910,355.60","85,632","19,792,981","51.10"
"ZOMATO","EQ","16-Jan-2023","53.25","54.00","54.30","52.50","52.80","52.70","53.29","35,892,303","1,912,820,428.55","86,545","17,957,254","50.03"
"ZOMATO","EQ","17-Jan-2023","52.70","53.00","53.10","50.00","50.15","50.15","50.95","77,122,987","3,929,762,731.10","165,590","39,665,295","51.43"
"ZOMATO","EQ","18-Jan-2023","50.15","50.40","51.45","48.85","50.90","51.00","50.91","84,541,855","4,304,164,392.20","126,878","29,563,625","34.97"
"ZOMATO","EQ","19-Jan-2023","51.00","50.30","51.90","50.05","51.15","51.10","51.19","54,523,340","2,790,958,659.20","80,582","23,714,458","43.49"
"ZOMATO","EQ","20-Jan-2023","51.10","51.40","52.25","50.55","51.80","51.45","51.17","47,355,757","2,422,983,119.50","70,745","23,071,755","48.72"
"ZOMATO","EQ","23-Jan-2023","51.45","51.90","51.90","50.65","51.10","51.00","51.10","24,658,884","1,260,020,222.30","50,971","9,339,054","37.87"
"ZOMATO","EQ","24-Jan-2023","51.00","51.00","52.30","50.65","52.00","52.10","51.36","47,720,352","2,450,937,853.15","66,411","23,407,566","49.05"
"ZOMATO","EQ","25-Jan-2023","52.10","52.00","52.05","44.35","47.95","47.75","48.06","237,764,175","11,426,114,094.10","304,288","95,028,931","39.97"
"ZOMATO","EQ","27-Jan-2023","47.75","49.00","51.80","46.70","47.00","46.95","48.88","169,788,452","8,299,133,857.05","242,023","70,203,223","41.35"
"ZOMATO","EQ","30-Jan-2023","46.95","47.90","48.55","46.70","47.40","47.40","47.54","54,376,637","2,585,134,643.25","118,564","14,614,402","26.88"
"ZOMATO","EQ","31-Jan-2023","47.40","48.00","50.70","46.45","49.55","49.75","48.04","95,398,497","4,583,049,511.75","142,820","40,376,337","42.32"
"ZOMATO","EQ","01-Feb-2023","49.75","50.00","51.05","47.05","48.15","48.15","49.24","68,752,685","3,385,610,623.90","134,596","13,252,843","19.28"
